NAME,OVR,POT
Arnaud Bodart,73,79
Hugo Siquet,66,82
Zinho Vanheusden,74,84
Konstantinos Laifis,74,75
Nicolas Gavory,73,75
Samuel Bastien,73,78
Nicolas Raskin,71,82
Selim Amallah,73,77
Jackson Muleka,69,78
KlaussL,72,77
Michel Ange Balikwisha,68,82
Maxime Lestienne,74,74
Eden Shamir,68,71
Collins Fai,72,72
Moussa Sissako,66,77
Laurent Henkinet,67,69
Mehdi Carcela-González,73,73
Allan Michaël Delferriere,56,71
Gojko Cimirot,73,73
Merveille Bokadi,70,75
Laurent Jans,70,70
Noë Dussenne,69,70
Obbi Oularé,69,72
Duje Čop,67,67
Eddy Sylvestre,65,74
Abdoul Fessal Tapsoba,64,78
William Balikwisha,63,72
Damjan Pavlovic,62,75
