NAME,OVR,POT
Michael VerripsL,69,75
Glenn Bijl,70,72
Miguel Araujo,70,72
Nick Bakker,65,66
Caner Cavlan,67,67
Jari Vlak,64,70
Lucas Bernadou,62,71
Kerim Frei,71,71
Luka AdžićL,66,73
Sergio Peña,71,74
Michael de Leeuw,69,69
Simon Tibbling,68,69
Hilal Ben Moussa,63,63
Ricardo van Rhijn,67,67
Keziah Veendorp,65,68
Dennis Telgenkamp,66,66
Paul Gladon,63,63
Marko Kolar,63,65
Felix Wiedwald,69,69
Nikolai Laursen,68,73
Jean-Pierre RhynerL,66,71
Desevio Payne,64,67
Stefan van der Lei,63,65
Robbert de Vos,63,67
Ferhat Görgülü,62,62
Denis Granečný,62,68
Sekou Sidibe,61,71
Luciano Carty,59,70
Ben Scholte,59,69
Lentini Caciano,58,68
