NAME,OVR,POT
Aleš Hruška,48,65
Pavel Čermák,47,53
Petr Gabriel,71,76
Branislav Labant,54,58
Marcel Šťastný,55,60
Tomáš Procházka,57,63
Zdeněk Koukal,54,65
Luděk Stracený,65,71
Martin Vozábal,67,73
Riste Naumov,63,66
Richard Kalod,59,62
Hervé Xavier Zengue,58,68
Peter Bartalský,47,55
Róbert Demjan,53,66
Petr Švancara,63,73
Josef Hušbauer,41,42
Hae Min Bae,63,78
Pavel Besta,66,69
Radek Pilař,62,74
Štěpán Kolář,56,60
Michal Jambor,52,68
Jan Novotný,52,63
Michal Houžvička,47,67
Tomáš Kučera,59,63
Radek Bukač,52,58
Jaroslav Procházka,46,53
David Folwarczný,44,50
