NAME,OVR,POT
Gabriel Arias,67,67
Damián Martínez,66,68
Lisandro Magallán,70,77
Alexander BarbozaL,58,67
Rafael Delgado,71,72
Guido Rodríguez,59,71
Tomás Martínez,66,76
Hernan FredesL,66,66
Fabian Bordagaray,66,66
Nicolás Stefanelli,53,65
Eugenio Isnaldo,63,73
Andrés Ríos,67,68
Ciro Rius,70,71
Tomás PochettinoL,55,66
Tomás CardonaL,58,68
Pablo Santillo,54,54
Agustín BouzatL,53,61
Marcelo Benítez,67,70
Elias GómezL,64,73
Maximiliano Calzada,66,68
Hugo Silva,60,64
Lucio Chiappero,55,60
Javier Yacuzzi,66,66
Mariano Guerreiro,60,65
Guido Dal Casón,60,66
Federico Maya,57,66
Santiago Magallán,53,59
Matías Andrés Sosa,55,63
Rafael García,67,68
Eric Aparicio,58,59
