NAME,OVR,POT
Martin Chudý,63,63
Boris Sekulić,63,64
Przemysław Wiśniewski,61,70
Paweł BochniewiczL,65,72
Adrian Gryszkiewicz,63,74
Mateusz MatrasL,65,65
Kamil Zapolnik,61,62
Valeriane GviliaL,67,72
Szymon ŻurkowskiL,72,83
Jesús Jiménez,64,66
Angulo,72,72
Maciej Ambrosiewicz,62,70
Ishmael Baidoo,60,74
Dani Suárez,64,65
Michał Koj,63,66
Tomasz Loska,66,73
Ioannis Mystakidis,69,74
Łukasz Wolsztyński,67,73
Adam Örn Arnarson,62,69
Kacper Michalski,59,69
Adam Ryczkowski,61,68
Szymon Matuszek,64,64
Dominik Lasik,55,62
Wojciech Hajda,60,74
Daniel Bielica,57,70
Daniel Liszka,58,67
Wojciech Pawłowski,62,65
