NAME,OVR,POT
Eirik Holmen Johansen,64,68
Victor Demba Bindia,62,62
El-Hadji Gana Kane,62,71
Lars Grorud,61,61
Christer Reppesgård,63,66
Marc Vales,62,64
Håvard Storbæk,63,63
Vallès,63,63
Erik Mjelde,63,63
Rufo,66,71
Pontus Engblom,63,66
George Gibson,54,72
Pau Morer,63,72
Emil Pálsson,58,63
Marius Høibråten,66,75
Jesper Granlund,50,65
Mohamed Ofkir,62,70
Abdoulaye Seck,66,70
Mohammed Fellah,66,66
Andrew Eleftheriou,52,63
Sander Moen Foss,50,61
Ole Breistøl,53,66
Stian RingstadL,66,69
Jacob Storevik,54,66
Fitim AzemiL,65,68
William Kurtovic,60,70
