NAME,OVR,POT
Jimmy Roca,65,72
Oscar Añez,65,65
Luis Torrico,67,67
Rodrigo Cabrera,60,60
Óscar Vaca,64,64
Alexis Hinestroza,65,65
Miguel Quiroga,64,64
Luis Pavia,65,69
Sebastián Gularte,66,66
Harold Reina,66,66
Paolo Jiménez,67,67
Rodrigo Vargas,60,60
Diego Navarro,64,64
Ronald Cuéllar,57,65
Juan Pablo Rioja,62,62
Edwin Pacheco,59,67
Mauricio Cabral,57,65
Leonardo Justiniano,58,69
Víctor Cuellar,62,70
Deni Gaúcho,61,61
Mario Barbery,56,76
Miguel Padilla,57,62
Paul Justiniano,58,68
Mario Cuéllar,61,61
Roberto Rivas,61,61
