NAME,OVR,POT
Zhang Lie,61,61
Luo Xin,62,62
Wan Houliang,60,60
Liu Jian,62,62
Zhang ChenlongL,58,61
Elvis Manu,68,69
Shi Liang,59,59
Augusto Fernández,79,79
Zhu Baojie,63,63
Makhete Diop,74,74
Cao Yongjing,58,68
Jin Hui,54,54
Zhang Yufeng,48,60
Du Wenyang,58,58
Liu Boyang,54,61
Li Chen,55,67
Chen Jie,60,60
Xiang Hantian,57,63
Feng Renliang,61,61
Wang Xuanhong,52,52
Nizamdin Ependi,63,63
Zhang WenzhaoL,65,65
Li Chenglong,54,63
Sun Weizhe,53,58
Ayub Timbe Masika,68,68
Yang Yihu,56,56
Shao Shuai,48,56
Liu Xinyu,52,65
