NAME,OVR,POT
Da Costa,64,72
Andrea Milani,60,65
Filippo Cristante,65,74
Francesco Cosenza,61,68
Lucian German Zavagno,61,69
Matías Martín Miramontes,64,72
Andrea De Falco,65,78
Edoardo Catinali,63,70
Juan Ignacio Surraco,65,80
Salvatore Mastronunzio,69,75
Federico Gerardi,62,75
Ivan Piccoli,59,72
Mattia Mustacchio,69,84
Kris Thackray,57,70
Fabio Pisacane,59,70
Andrea Vaccarini,50,79
Richard Vanigli,59,65
Roberto Colacone,59,69
Maurizio Anastasi,59,69
Massimo Schena,58,73
Cristiano Camillucci,58,66
Pasquale Schiattarella,62,74
Alberto Gerbo,55,70
Federico Castracani,48,70
Nicola Santini,50,70
Matteo Piergallini,52,70
Vladislav Mirchev,59,70
