NAME,OVR,POT
Piet Velthuizen,62,78
Paul Verhaegh,64,70
Civard Sprockel,68,73
Giovanny Espinoza,68,77
Haim Megrelishvili,62,67
Remco Van der Schaaf,69,72
Abubakari Yakubu,67,77
Onur Kaya,60,65
Anduele Pryor,63,69
Harrie Gommans,64,63
Santi Kolk,68,68
Theo Janssen,76,79
Balázs Rabóczki,56,59
Purrel Fränkel,63,69
Mads Junker,68,72
Cees Keizer,55,58
Gill Swerts,66,71
Jasar Takak,61,67
Sébastien Sansoni,67,69
Anders Due,68,70
Etienne Esajas,58,58
Colin Van Mourik,54,66
Yu Hai,60,64
Stephan Veenboer,53,60
Gonzalo Lorca,63,74
