NAME,OVR,POT
Nicola LealiL,70,73
Luca Martinelli,66,66
Jean-Claude BillongL,67,71
Luca RanieriL,62,78
Cristian Agnelli,65,65
Marco Zambelli,66,66
Massimiliano Busellato,66,67
Francesco Deli,70,75
Oliver Kragl,73,73
Pietro IemmelloL,70,71
Fabio Mazzeo,69,69
Cristian GalanoL,69,69
Leandro Greco,68,68
Alberto Gerbo,65,65
Michele Camporese,70,71
Andries Noppert,64,68
Pierre-Yves NgawaL,68,69
Gianmarco Ingrosso,63,63
Lucas Chiaretti,68,68
Denis Tonucci,69,69
Giuseppe Loiacono,64,64
Lorenzo Cavallini,51,69
Deian BoldorL,65,69
Luca MatareseL,62,74
Emanuele CicerelliL,61,64
Simone Pio Sarri,51,66
