NAME,OVR,POT
Benjamin Leroy,71,71
Gédéon Kalulu,67,75
Cédric Avinel,69,69
Ismaël Chester Diallo,64,73
Matthieu Huard,66,74
Cyrille BayalaL,67,74
Qazim Laçi,69,76
Mathieu Coutadeur,71,71
Mattéo Tramoni,68,76
Hugo Cuypers,68,74
Gaëtan CourtetL,70,70
Ablie JallowL,62,73
Mohamed Youssouf,61,61
Alexis FlipsL,61,74
Jérémy Corinus,60,68
Francois-Joseph Sollacaro,59,64
Mounaïm El Idrissy,63,75
Joseph Mendes,61,61
Lucas Marsella,51,65
Abdoulaye Keita,60,63
Félix Tomi,58,68
Lucas Pellegrini,54,71
Maki Tall,59,64
Sidney Obissa,57,70
Clech Loufilou,52,67
Faiz Mattoir,56,68
Lisandru Tramoni,59,74
