NAME,OVR,POT
Simon Mignolet,80,80
Nathaniel Clyne,82,85
Joel Matip,83,85
Dejan Lovren,81,83
James Milner,80,80
Jordan Henderson,82,84
Adam Lallana,83,83
Georginio Wijnaldum,81,84
Roberto Firmino,83,87
Divock Origi,79,86
Coutinho,86,89
Lucas Leiva,80,80
Ragnar Klavan,78,78
Alberto Moreno,76,79
Trent Alexander-Arnold,68,82
Loris Karius,82,87
Daniel Sturridge,83,83
Emre Can,79,85
Danny Ings,77,82
Sadio Mané,82,85
Marko Grujić,71,85
Joe Gomez,70,82
Kevin Stewart,72,78
Herbie Kane,61,78
Sheyi Ojo,64,80
Connor Randall,56,70
Harry Wilson,61,79
Rhian Brewster,60,78
Oviemuno Ejaria,66,82
Conor Masterson,60,76
Ben Woodburn,63,80
Jordan Williams,59,71
Paulo Alves,60,71
