NAME,OVR,POT
Yann Kerboriou,63,67
Boris Mahon de Monaghan,60,60
Vincent Di Bartoloméo,61,61
Christophe Diedhiou,63,67
Augusto,63,67
Cheikh Ndoye,65,67
Ibrahima Seck,64,70
Ben Sangaré,62,70
Jean-Michel Lesage,66,66
Ima Faneva Andriatsima,63,63
Marcel Essombé,63,68
Issa Ndoye,63,64
Bamba Diarrassouba,56,64
Danilson da Cruz,59,61
Jordan Ikoko,62,74
Mathieu Lafon,64,64
Otman Djellilahine,59,60
Nicolas Belvito,59,60
Alexandre Ludovic,66,72
Ludovic Genest,64,69
Pedro Oliveira,60,60
Cédric Collet,60,60
Yoann Tribeau,58,61
Rachid Bachiri,57,57
