NAME,OVR,POT
Peter Vindahl Jensen,71,76
Boeder Sugawara,75,83
Sam Beukema,70,79
Bruno Martins Indi,73,73
Owen Wijndal,79,84
Fredrik Midtsjø,78,78
Jordy Clasie,74,74
Dani Nogueira Sousa,74,79
Håkon Evjen,70,79
Vangelis Pavlidis,74,81
Jesper Karlsson,77,84
Tijjani Reijnders,69,76
Peer Koopmeiners,63,73
Aslak Fonn Witry,72,75
Pantelis Hatzidiakos,72,78
Hobie Verhulst,67,69
Kamal SowahL,71,80
Selva Esser Aboukhlal,69,79
Mohamed Taabouni,65,80
Ernest Poku,62,82
Mees Bakker,61,73
Beau Reus,61,72
Maxim Dekker,59,78
Jelle Duin,60,66
Timo Letschert,69,69
