NAME,OVR,POT
Zydrunas Karcemarskas,76,76
Barış Yardımcı,69,75
Prince Désir GouanoL,70,79
Elyasa Süme,71,71
Marçal,74,75
Erdem Şen,69,69
Abuda,68,69
Orkan Çinar,71,83
Daniel Larsson,72,72
Anton Putsila,70,70
Habib HabibouL,70,70
Hürriyet Gücer,66,66
Abdulkadir Kayalı,63,67
Hakan ÇinemreL,67,77
Koray Arslan,66,66
Bora Sevim,64,64
İlhan Parlak,68,68
Emre Nefiz,64,75
Muhammed Ildız,66,70
İbrahim Halil Keser,61,76
Mustafa Durak,64,64
Doğanay Kılıç,60,74
Alperen Uysal,58,64
Alpay Koçaklı,58,68
İlker Günaslan,55,65
Oktay Aydın,58,72
Muhammet Uyanık,59,73
Adnan Karabulut,57,69
