NAME,OVR,POT
Igor Levchenko,60,62
Adnan Kojić,61,67
Jesper Björkman,61,64
Sandro Tsveiba,58,63
Kadir Hodžić,61,65
Anel Rashkaj,62,62
Jacob Lackéll,54,66
Michael Anaba,62,65
Soya Takahashi,58,64
Denni Avdić,62,62
Samuel Nnamani,63,68
Gustav Jarl,60,65
Wilhelm Loeper,58,66
Ismet Lushaku,58,70
Adnan Catic,54,64
Ole Söderberg,64,66
Luka Mijaljevic,57,57
Pontus Rödin,54,64
Mihail Ivanov,59,60
Ferid Ali,61,61
Kristijan Miljević,58,58
Robert Åstedt,58,63
Daniel Miljanović,56,68
Wille Jakobsson,54,66
Dimtry Zhuravlev,56,63
