NAME,OVR,POT
Daiya Maekawa,65,67
Tetsushi Herrerín Buisán,64,68
Ryuho Kikuchi,66,70
Tomoaki Makino,70,70
Gōtoku Sakai,70,70
Takahiro Ohgihara,69,69
Hotaru Gonçalves Miranda,70,70
Ryo Hatsuse,68,72
Koya Eduar,66,66
Iniesta,79,79
Fernández Teijeiro Cancar,68,68
Lincoln,67,75
Jang Yun Ho Nakasaka,64,68
S. Ichazo Goke,64,71
Kianz Kobayashi,64,72
Hiroki Iikura,65,65
Bojan,67,67
Leo Osaki,66,66
R. Cabezas Mutō,72,72
Noriaki Fujimoto,66,66
Shion Inoue,64,68
Daiju Sasaki,62,69
Kento Hashimoto,70,70
Sergi Samper,70,70
Nagisa Sakurauchi,63,63
Vilhjálmsson Oda,59,71
Ryotaro Hironaga,62,62
