NAME,OVR,POT
Leo FasanL,50,60
Ryan Taylor,69,69
Remie Streete,65,73
Nathan Smith,58,73
Scott Tanser,60,64
Chris Eagles,65,65
Danny Pugh,60,60
Sam Foley,64,64
Jerome Thomas,68,68
JJ Hooper,59,67
Dan Turner,52,62
Rigino Cicilia,64,71
Callum GuyL,53,68
Kiko,66,71
Ben Purkiss,64,64
Deniz Mehmet,53,58
Anton Forrester,60,64
Kjell Knops,62,62
André Bikey,70,70
Olamide ShodipoL,63,74
Anthony de Freitas,62,68
Tyler WalkerL,62,77
Sebastien Amoros,60,68
Quentin Pereira,67,72
Paulo Tavares,68,68
Christopher Mbamba,62,65
Adam Yates,60,60
Axel ProhoulyL,58,69
