NAME,OVR,POT
Jorge Villalpando,65,65
Ignacio González,62,69
Joel Huiqui,68,68
Luis Cardozo,63,67
José Antonio Olvera,64,64
Armando Zamorano,68,74
Christian Valdez,67,67
Carlos Adrián Morales,68,68
Jorge Zárate,67,72
Jefferson Cuero,68,71
Oscar Fernández,64,68
Miguel Angel Sansores,61,64
Carlos Guzmán,66,76
Hibert Ruíz,65,65
Carlos Calvo,62,69
Carlos Felipe Rodríguez,69,73
Yorleys Mena,67,72
Mauro Cejas,68,68
Felipe Baloy,71,71
David Depetris,67,70
Daniel Arreola,66,66
Rafael García,65,68
Erick Aguirre,65,78
Marco Antonio PalaciosL,64,64
Luis Fernando Silva,64,66
Carlos López,62,68
Luis Ángel Morales,62,66
Víctor Guajardo,60,66
Oscar Hernández,57,64
Santiago Altamira,57,63
