NAME,OVR,POT
Ernesto Hernández,65,65
Ángel Rodriguez,68,68
Leo Coelho,66,67
Ignacio Pallas,61,61
Juan Alvez,63,63
Roberto Fernández,65,75
Manuel Ugarte,60,69
Agustín Canobbio,65,76
Adrián Argachá,67,67
Maureen Franco,66,66
Nicolás Machado,55,64
Carlos Fernández,66,66
Andrés Barboza,58,63
Kevin Alaníz,55,70
Fernando Souza,55,64
Francisco Casanova,57,62
Ignacio Pereira,62,71
Bryan Olivera,65,68
Andrés Schetino,67,73
Bruno Scorza,52,66
Jeremías Young,65,69
Jonathan Toledo,68,71
Emmanuel Carlos,57,66
Camilo Núñez,61,65
Nicolás Ruíz,52,60
Agustín Alfaro,51,60
Christian Silva,52,55
Jorge Trinidad,63,63
Richard Nuñez,61,69
Julio Recoba,52,60
