NAME,OVR,POT
Andre Blake,74,76
Raymon Gaddis,66,66
Jack Elliott,71,75
Jakob Glesnes,69,74
Kai Wagner,71,74
Warren Creavalle,65,65
Alejandro Bedoya,74,74
Jamiro Monteiro,74,77
Ilsinho,68,68
Kacper Przybyłko,71,72
Sergio Santos,69,74
Brenden Aaronson,66,78
Aurélien Collin,67,67
Mark McKenzie,66,75
Matt Real,60,70
Joe Bendik,65,65
Andrew Wooten,72,72
José Andrés Martínez,60,67
Matej Oravec,66,76
Matt Freese,59,68
Jack de Vries,52,66
Olivier Mbaizo,61,72
Michee Ngalina,61,71
Anthony Fontana,65,70
Cole Turner,53,67
