NAME,OVR,POT
Sebastián Cuerdo,65,65
Diego Silva,67,67
Alexis Salazar,63,63
Miguel Escalona,66,68
Rodrigo Ureña,64,72
Víctor Hugo Sarabia,65,65
Patricio Jerez,66,66
Eduardo Otárola,62,68
Johan Fuentes,70,70
Éver Cantero,69,69
Carlos Oyaneder,65,67
Luis Valenzuela,69,69
Jorge Acuña,65,65
Alejandro López,69,70
Flavio Rojas,61,68
Diego Lara,51,62
Jonathan Benítez,69,73
Javier Grbec,64,64
Pablo González,68,68
Israel Poblete,64,72
José Luis Cabión,63,63
Nelson Sepúlveda,61,66
Matías Rojas,60,68
Aaron Villagra,60,73
Lino Maldonado,59,60
Diego Cerón,58,62
Mauricio Flores,56,67
Iván Sandoval,55,65
