NAME,OVR,POT
Ali Al Mazaidi,62,62
Awadh Ali KhreesL,61,61
Ass Mandaw Sy,64,64
John Ogu,68,68
Abdullah Al Yousef,58,58
Savvas Gentsoglou,67,67
Adama TraoréL,65,71
Aliou Cissé,67,67
Medwin Biteghé,66,74
Ahmed Al Nazera,61,61
Charles Carolus Andriamahitsinoro,66,66
Naif Ahmed Hazazi,63,63
Abdullah Al Humayan,59,59
Radhi Al Radhi,60,61
Khaled Al DubayshL,56,68
Mohammed Al Moqahwi,58,65
Ahmed Mostafa,62,70
Ahmed Al Sultan,58,61
Bader Mansour Al Seliteen,61,61
Abdulaziz Majrashi,60,60
Badr Al Nakhli,63,63
Riyadh Sharahili,58,61
Murtadha Al Burayh,59,59
Hussain Al Eissa,57,75
Nader Al Muwallad,59,61
Hussain Al HajoujL,56,65
Ali Al Salem,56,57
Mohammed Ahmed AwajiL,58,64
