NAME,OVR,POT
Nikita Haikin,67,72
Alfons Sampsted,68,76
Brede Mathias Moe,68,69
Marius Lode,70,72
Fredrik Andre Bjørkan,72,78
Sondre Fet,67,72
Patrick Berg,73,81
Ulrik Saltnes,74,74
Ola Solbakken,65,73
Erik Botheim,64,74
Lasse Nordås,59,75
Pernambuco,62,71
Hugo Vetlesen,65,75
Morten Ågnes Konradsen,64,69
Marius Høibråten,66,70
Joshua Smits,66,69
Elias K. Hagen,61,73
Sigurd Kvile,56,70
Vegard Moberg,64,64
Sebastian Tounekti,60,74
Vegard Kongsro,55,64
Axel Lindahl,55,56
Mads Fagerli Halsøy,51,67
Kent Malic Swaleh,50,70
Sondre Sørli,65,68
Victor Boniface,64,74
