NAME,OVR,POT
Luis Ardente,72,72
Gonzalo Prósperi,64,64
Francisco Mattia,69,69
Facundo Erpen,71,71
Federico Milo,65,66
Mauro BogadoL,70,70
Marcos Gelabert,66,66
Franco CristaldoL,65,72
Claudio Mosca,65,65
Emanuel Dening,69,69
Pablo Alvarenga,65,65
Matías Fissore,68,69
Arián Pucheta,64,71
Juan Gabriel Rodríguez,63,70
Ian EscobarL,62,69
Leonardo Corti,63,63
Martín Bravo,67,67
Fernando Brandán,67,67
Gianni Rodríguez,62,67
Nazareno SolísL,67,70
Gustavo VillarruelL,65,66
Gonzalo Castillejos,65,65
Matías Sánchez,66,66
Humberto Osorio,68,68
Diego Cardozo,62,62
Hernán Da Campo,65,68
Alex Silva,62,65
Francisco Grahl,64,65
