NAME,OVR,POT
Tomáš Černý,67,67
Mustapha Dumbuya,64,64
Frédéric Frans,65,66
Daniel Seaborne,64,64
Callum Booth,65,69
Sean Welsh,62,64
Abdul Osman,66,66
David Amoo,66,70
Steven Lawless,66,70
Stuart Bannigan,64,69
Kris Doolan,65,65
Christie Elliott,62,66
Ryan Edwards,60,68
Gary Miller,63,63
Liam Lindsay,59,73
Ryan Scully,57,65
Mathias Pogba,62,64
James Penrice,51,70
Paul Gallacher,62,62
Gary Fraser,62,72
David Wilson,52,62
Aidan NesbittL,53,69
Kevin Nisbet,53,67
Jordan Leyden,53,67
Antonio German,58,62
Matthew McInally,55,67
Dominic Docherty,51,62
Neil McLaughlin,46,63
