NAME,OVR,POT
Patrick Pentz,66,73
Florian Klein,70,70
Michael Madl,70,70
Kadiri Mohammed,65,73
Thomas Salamon,63,63
Tarkan Serbest,69,74
Lucas Venuto,70,75
Dominik Prokop,65,78
Raphael Holzhauser,72,76
Felipe PiresL,69,74
Kevin Friesenbichler,68,72
Ibrahim Abdullahi,64,71
Dominik Fitz,58,78
Vesel Demaku,56,77
Stefan StanglL,67,70
Osman Hadžikić,68,76
Christoph Monschein,67,71
Alexander Grünwald,72,72
Mirko Kos,56,66
David de Paula,63,63
Manprit Sarkaria,58,67
Michael Blauensteiner,57,64
Toni Vastić,62,65
Patrizio Stronati,63,69
Petar Gluhakovic,57,68
Alexandar Borkovic,61,71
Christoph Martschinko,68,73
