NAME,OVR,POT
Mickaël Fabre,63,70
Baptiste Martin,57,74
Cédric Bockhorni,56,62
Thomas Mienniel,60,64
Bruce Abdoulaye,58,63
Bruno Grougi,58,68
Frank Chaussidière,55,61
Mickaël Murcy,60,62
Mickaël Poté,59,66
Lhadji Badiane,53,58
Mustapha Yatabaré,59,69
Pierre Bouysse,54,58
Clément Pinault,59,64
Rachid Hamdani,58,63
Kévin Bru,46,67
Chafik Najih,53,67
Christophe Coué,59,60
Jérôme Cellier,45,59
Romain Lambay,49,53
Martin Douillard,62,76
Guillaume Loriot,67,78
Cédric Agrain,53,70
Mehdi Benatia,63,78
Mamadou Baldé,62,71
Sébastien Mazeyrat,58,63
Samuel Darchy,59,64
