NAME,OVR,POT
Georgiy Bushchan,74,78
Tomasz Kędziora,75,78
Denys Popov,73,84
Illia Zabarnyi,68,82
Vitaliy Mykolenko,76,84
Serhiy Sydorchuk,75,75
Mykola Shaparenko,74,84
Viktor Tsygankov,80,86
Carlos de Pena,73,73
Vitaliy Buyalskyi,75,75
Artem Besedin,70,74
Vladyslav Supriaha,71,82
Volodymyr Shepelev,74,81
Oleksandr Karavaev,72,72
Gerson Rodrigues,71,74
Denys Boyko,74,74
Oleksandr Andrievskyi,67,72
Oleksandr Syrota,66,79
Bogdan Lednev,73,82
Denys Garmash,73,73
Mikkel Duelund,70,76
Oleksandr Tymchyk,67,74
Ruslan Neshcheret,64,80
Sidcley,73,73
Clayton,69,74
Benjamin Verbič,77,77
Tudor Băluță,71,82
Mykyta Burda,74,79
