NAME,OVR,POT
Raphael Wolf,68,72
Dominique Taboga,61,64
Peter Struhár,57,60
Michal Hanek,57,57
Mark Prettenthaler,59,60
GersonL,59,70
Florin Lovin,66,69
Dieter Elsneg,62,71
David Sencar,62,65
Markus Felfernig,63,64
Nathan Júnior,60,68
Patrick Kostner,56,63
Sanel Kuljic,62,62
Haruna Babangida,63,63
Stefan Erkinger,57,57
René Pitter,56,64
Michael GregoritschL,57,75
Thomas Schönberger,56,62
Marc Sand,56,63
Robert Gucher,57,70
Michael Tieber,54,66
David HarrerL,57,64
Filip Gačevski,53,63
Ralph Spirk,55,61
Makhmadnaim Sharifi,57,66
Marco Sahanek,53,65
Tomasz Welnicki,56,64
Manfred Gollner,53,60
