NAME,OVR,POT
Saidt Mustafá,65,65
Fran Supayabe,67,71
Jefferson Ibáñez,62,65
Martín Galain,65,65
Heber Leaños,65,65
Gustavo Peredo,63,71
Juan Mercado,61,66
Álvaro Quiroga,67,68
Luis Enrique Hurtado,66,66
Juan Vogliotti,66,66
Kevin Mina,68,68
Bruno Pascua,67,67
William Álvarez,62,66
Carlos Mateo Abastoflor,59,75
Juan Carlos Zampiery,64,64
Jairo Cuéllar,60,67
Diego Hoyos,65,65
Nelson Amarilla,66,66
Alán Mercado,63,63
Luis Montero,60,70
Camilo Góngora,60,68
Jim Plata,60,69
Carlos Chore,60,70
Wilmer Rojas,59,71
Hugo Salvatierra,59,74
