NAME,OVR,POT
Vishal Yadav,52,66
Laldinliana Renthlei,58,63
Pratik Chaudhari,56,56
Dylan Fox,61,61
Ricky Lallawmawma,56,56
Boris Singh,56,65
Pronay Halder,57,57
Crivellaro,67,67
Ritwik Kumar Das,55,56
Daniel Chima Chukwu,64,64
Ishan Pandita,58,65
Seiminlen Doungel,56,56
Jitendra Singh,55,65
Muhammed Uvais,55,59
Dinpuia,54,59
TP Rehenesh,59,60
Jay Emmanuel-Thomas,64,64
Harrison Sawyer,58,61
Farukh Choudhary,56,57
Germanpreet Singh,55,60
Komal Thatal,53,64
Rakshit Dagar,52,52
Phijam Singh,49,66
Nikhil Barla,47,64
Saphaba Telem,47,57
