NAME,OVR,POT
Tim Melia,73,73
Graham Zusi,70,70
Matt Besler,71,71
Roberto Punčec,68,68
Luís Martins,68,69
Ilie Sánchez,74,74
Felipe Gutiérrez,75,75
Roger Espinoza,71,71
Johnny Russell,74,74
Alan Pulido,73,73
Gerso,73,73
Gadi Kinda,69,72
Winston ReidL,75,75
Fontàs,71,71
Botond Baráth,70,70
Richard Sánchez,64,67
Dániel Sallói,69,76
Khiry Shelton,65,68
Gianluca Busio,65,78
Erik Hurtado,64,64
Amadou Dia,64,66
Graham Smith,64,70
Jaylin Lindsey,62,78
Wan Kuzain,60,70
Felipe Hernandez,58,68
Cameron Duke,54,71
John Pulskamp,54,69
Tyler Freeman,51,75
