NAME,OVR,POT
Scott Bain,65,71
Cameron Kerr,58,69
Kevin Gomis,66,66
Darren O'Dea,68,68
Kevin Holt,61,67
Mark O'Hara,61,73
James Vincent,64,64
Paul McGowan,68,68
Craig Wighton,60,71
Marcus Haber,63,63
Henrik OjamaaL,66,67
Nick Ross,64,67
Danny Williams,63,63
Julen Etxabeguren,60,64
Kostadin Gadzhalov,58,59
David Mitchell,55,57
Faissal El Bakhtaoui,57,64
Calvin Colquhoun,54,67
James McPake,64,64
Tom Hateley,68,68
Daniel Higgins,52,67
Kyle Gourlay,48,64
Kerr Waddell,50,65
Dale Davidson,54,70
Sam Dryden,53,63
