NAME,OVR,POT
Bader Al Enazi,55,66
Collins Fai,70,70
Hassan Al Jubairi,60,60
Abdulaziz Majrashi,61,61
Dener,72,72
Jamal BajandouhL,64,64
Mukhtar AliL,64,71
Amir Sâyoud,72,72
Knowledge Musona,70,70
Cephas Malele,68,68
Mohammed Mohsen Harzan,62,62
Mohammad Al Thani,57,60
Hamed FallatahL,56,56
Abdullah HassounL,62,67
Nawaf Al AqidiL,53,65
Fahad Al Johani,61,61
Mohammed Al Aqel,55,65
Mohammed AttiyahL,57,57
Ibrahim Al Zubaidi,64,64
Abdulwahab Jafar,60,60
Adeeb Al Haizan,54,70
Mohammed MarranL,52,66
Basil Al SayaliL,53,69
Abdulaziz Al Hurabi,59,64
Nawaf Al Areefi,53,67
Rayan HamedL,53,69
