NAME,OVR,POT
Mackay,69,69
Víctor GarcíaL,66,72
Óscar Rubio,65,65
Juan IbizaL,67,74
Grego Sierra,66,68
Pierre CornudL,66,72
Juan HernándezL,67,68
Undabarrena,67,70
Boniquet,61,61
StoichkovL,70,71
Álvaro VázquezL,68,68
Adri Cuevas,67,67
Héber Pena,65,65
Néstor Querol,64,64
Jaime,64,69
Froilán,60,73
Guruzeta,67,74
Edgar Hernández,66,66
Aleix Coch,68,69
Ángel Martínez,65,65
Antonio Romero,67,72
Ozkoidi,64,64
Pedro Capó,64,64
Aarón Rey,63,72
Raúl Martín,60,71
Jandro,60,72
Chadi RiadL,59,78
Katio Landi,58,58
Diego Fuoli,60,70
