NAME,OVR,POT
Andrea Campagnolo,64,74
Roberto Gimmelli,48,84
William Pianu,57,75
Francesco Bega,59,84
Mauro Bianchi,50,65
Evans Soligo,45,78
Andrea Parola,64,79
Nicola Princivalli,44,78
Marco Rigoni,50,76
Davide Moscardelli,54,73
Denis Godeas,67,79
Francesco Ciullo,48,61
Andrea Pinzan,67,77
Pietro Sportillo,53,72
Bau',55,78
Andrea Federici,57,92
Filippo Medri,55,80
Andrea Boscolo,60,80
Mirko Gubellini,55,75
Marco Pecorari,56,76
Michelangelo Minieri,43,65
Valentino Lai,57,67
Gianni Munari,43,87
Daniele Galloppa,56,78
Stefano Stefanelli,47,58
