NAME,OVR,POT
Daniel Ischdonat,63,73
Milan Drageljevic,62,72
Harry Koch,67,83
Miodrag Latinovic,58,70
Thomas Reis,68,86
Matthias Keller,58,70
Claus Grzeskowiak,61,78
David Siradze,62,86
Catalin Racanel,60,75
David Allen Zdrilic,67,82
Nico Patschinski,64,78
Sebastian Pelzer,60,79
Antun Labak,62,79
Milorad Pekovic,60,76
Carsten Marell,61,74
Igor Budisa,60,73
Daniel Bauer,58,71
Sebastian Zimmer,56,66
Enrico Keller,57,76
Sebastian Radtke,56,67
Dario Kresic,56,67
Thomas Klasen,57,67
Alexander Adrian,56,66
Jens Robben,58,78
Samir Louadj,57,68
