NAME,OVR,POT
Michele Di Gregorio,76,80
Pablo MaríL,77,77
Luca Caldirola,74,74
MarlonL,76,78
Patrick Ciurria,75,75
Nicolò RovellaL,77,86
José Machín,71,74
Carlos Augusto,73,78
Matteo PessinaL,78,81
Gianluca CaprariL,78,78
Dany Mota,74,80
Stefano SensiL,79,79
Andrea Colpani,73,80
Filippo RanocchiaL,69,81
Samuele Birindelli,74,80
Alessio CragnoL,78,78
Andrea PetagnaL,76,77
Armando IzzoL,74,74
Christian Gytkjær,72,72
Giulio Donati,71,71
Luca Marrone,71,71
Andrea Barberis,72,72
Marco D'Alessandro,71,71
Valentin Antov,67,76
Mattia Valoti,72,72
Franco CarboniL,64,78
Gabriel Paletta,70,70
Alessandro Sorrentino,63,78
Mirko Marić,69,70
Eugenio Lamanna,66,66
Samuele Vignato,65,81
