NAME,OVR,POT
Anton Kochenkov,69,71
Aslan Dudiev,60,63
Viktor Vasin,66,68
Ruslan Nakhushev,64,64
Evgeniy Gapon,59,65
Damien Le Tallec,62,69
Mitchell Donald,67,70
Alexey Ivanov,65,65
Dmitriy Sysuev,51,54
Oleg Vlasov,67,67
Evgeniy Lutsenko,62,62
Ruslan Mukhametshin,64,64
Sergey Samodin,61,61
Igor Shitov,62,62
Milan Perendija,61,61
Ilie Cebanu,62,63
Anton Bober,68,68
Danilo,62,68
Marko Lomić,68,68
Pavel Ignatovich,59,62
Vladimir Božović,59,59
Igor Krutov,56,61
Denis Shebanov,59,66
Yannick Djaló,69,69
Nikita Khaikin,56,65
Rustem Mukhametshin,67,67
Ibrahima Niasse,59,61
Pavel Yakovlev,71,74
Lorenzo Ebecilio,65,73
Alexandru Suvorov,61,61
