NAME,OVR,POT
Owain Fôn Williams,62,62
Josh Meekings,67,72
Gary Warren,66,66
Daniel Devine,62,67
Carl Tremarco,61,61
Ross Draper,65,65
Greg Tansey,67,67
Liam Polworth,59,68
Danny Williams,61,61
Iain Vigurs,67,67
Miles StoreyL,60,65
Ryan Williams,58,60
Jordan Roberts,58,63
David Raven,65,65
Lewis Horner,54,58
Ryan Esson,60,60
James Vincent,63,65
Andrea Mbuyi-Mutombo,60,62
Dean Brill,66,66
Aaron Doran,65,67
Nathaniel Wedderburn,57,61
Alex Fisher,59,61
Liam Hughes,57,63
Calum Ferguson,52,60
Calum Howarth,54,64
Chris Blackett,52,67
Alasdair Sutherland,50,64
Daniel Hoban,51,60
Cameron MacKay,51,65
Blair MacLennan,51,67
