NAME,OVR,POT
Nikolay Mihaylov,71,77
Serkan Balcı,67,67
Servet Çetin,70,70
Milan Mitrović,70,71
Gökçek Vederson,65,65
Murat Ceylan,65,70
Efe Halil Özarslan,67,72
Oktay Delibalta,66,66
Márkó Futács,63,68
Welliton,70,70
Préjuce Nakoulma,72,72
Tita,71,71
Güven Varol,62,62
Mehmet Taş,55,60
Nurullah Kaya,58,58
Nihat Şahin,71,71
Adem Güven,62,62
Serol Demirhan,61,66
Loret Sadiku,68,74
Ricardo Pedriel,68,68
Sinan Kaloğlu,65,65
Abdulrahman Khalili,64,70
Sefa Tayfun Şahin,55,66
Serkan Yanık,60,60
Muammer Yıldırım,52,59
Berkan Afşarlı,57,62
Kudbettin Tekin Oğrak,55,63
Cem Sultan,62,67
