NAME,OVR,POT
Stefan Ortega,72,76
Cédric Brunner,68,72
Brian Behrendt,70,72
Julian Börner,72,73
Florian Hartherz,69,72
Manuel Prietl,70,71
Reinhold Yabo,74,74
Patrick Weihrauch,68,71
Jóan Símun Edmundsson,68,68
Fabian Klos,73,73
Andreas Voglsammer,71,72
Keanu Staude,67,76
Stephan Salger,69,70
Anderson Lucoqui,65,75
Amos Pieper,64,72
Philipp Klewin,67,73
Nils Seufert,68,79
Jonathan Clauss,66,68
Tom Schütz,71,71
Cerruti Siya,60,74
Nils Quaschner,65,68
Max Christiansen,67,74
Christopher Nöthe,64,64
Semir Ucar,58,72
Sören Brandy,65,65
Sven Schipplock,68,68
Can Özkan,63,76
Roberto MassimoL,65,82
Baboucarr Gaye,61,73
