NAME,OVR,POT
Hernán Galíndez,67,67
Andrés López,65,66
Guillermo de los Santos,67,68
Yuber Mosquera,66,66
Gustavo Cortéz,65,70
Facundo Martínez,65,65
Kevin Minda,68,68
Jeison Chalá,67,70
Diego Armas,64,64
José Carabalí,62,68
Juan Manuel Tévez,64,64
Bruno Vides,67,68
Nazareno Bazan,64,74
Jonathan Betancourt,64,67
Andrés Chicaiza,64,64
Darwin Cuero,66,71
Bryan De Jesús,60,64
Luis Castillo,63,71
Bryan Oña,62,63
Lucas Cueva,53,65
Carlos Peralta,59,66
Rockson Renteria,57,70
Carlos Alvarado,58,69
Wálter Chalá,67,67
Andrés Oña,65,68
Estalin Segura,60,68
Luis Estupiñán,59,68
Santiago Zamora,55,66
Daniel Segura,61,70
