NAME,OVR,POT
Thomas Sørensen,71,71
Ivan Franjic,68,68
Alex Wilkinson,69,69
Aaron Hughes,70,70
Michael Zullo,67,67
Osama Malik,65,67
Anthony CaceresL,64,68
Aaron Mooy,75,77
Nicholas Fitzgerald,62,65
Bruno Fornaroli,74,74
Harry Novillo,69,75
Marc Marino,54,67
Jacob Melling,60,65
Connor Chapman,62,68
Ben Garuccio,60,68
Dean Bouzanis,60,63
Jason Trifiro,60,60
Paulo Retre,60,67
Corey Gameiro,64,69
Jack Clisby,59,63
James Brown,59,61
Steve Kuzmanovski,58,69
Wade Dekker,55,63
Stefan Zinni,53,63
Alexander Pavlidis,53,58
