NAME,OVR,POT
Jamie Langfield,68,71
Richard Foster,63,72
Zander Diamond,72,82
Andrew Considine,69,76
Charlie Mulgrew,64,76
Gary McDonald,62,65
Scott Severin,71,76
Mark Kerr,70,71
Jamie Smith,69,78
Darren Mackie,69,77
Lee Miller,70,75
Jeffrey de Visscher,66,70
Bertrand Bossu,64,64
Derek Young,63,72
Chris Maguire,66,80
Jared Hodgkiss,54,65
Stuart Duff,63,70
Tommy Wright,61,74
Lee Mair,65,71
John Bateman,51,71
Sone Aluko,65,79
Stuart Smith,52,67
Peter Pawlett,51,76
Michael Paton,51,69
Jonathan Crawford,50,65
Sammy Stewart,52,63
