NAME,OVR,POT
Alex Palmer,67,72
Darnell Furlong,72,72
Kyle Bartley,71,71
Dara O'Shea,71,78
Conor Townsend,71,71
Okay Yokuşlu,74,75
Jayson Molumby,67,75
Jed Wallace,76,76
Matt Phillips,70,70
John Swift,74,75
Karlan Grant,73,76
Daryl Dike,71,80
Jake Livermore,70,70
Semi Ajayi,71,72
Erik Pieters,70,70
David Button,68,68
Brandon Thomas-Asante,66,71
Taylor Gardner-Hickman,66,78
Grady Diangana,70,76
Tom Rogić,75,75
Marc AlbrightonL,74,74
Nathaniel Chalobah,73,74
Adam Reach,70,70
Kean Bryan,66,70
Josh Griffiths,64,74
Ethan Ingram,57,73
Reyes Cleary,62,76
Ted Cann,52,64
Jamie Andrews,52,61
Rayhaan Tulloch,59,70
