NAME,OVR,POT
Luca Mazzoni,65,65
Alberto Almici,63,73
Renáto Kelić,65,76
Simone Benedetti,64,77
Vinícius,63,77
Manuel Iori,65,65
Matias Cuffa,64,64
Riccardo Improta,66,75
Daniele Vantaggiato,66,66
Tommaso Rocchi,69,69
Cristian Pasquato,71,76
Timothy Nocchi,62,72
Simone Pasa,59,75
Alessandro Bellemo,50,64
Róbert Feczesin,65,65
Wilfred Chinoye Osuji,62,68
Gianluca Musacci,66,72
Adama Diakite,53,72
Federico Melchiorri,64,68
Fabiano Santacroce,66,72
Federico Moretti,66,74
Filippo Carini,63,65
Enej Jelenič,65,76
Luca Di Matteo,65,68
Armando Perna,64,64
Francesco Modesto,64,64
Luca Ceccarelli,64,64
Giovanni La Camera,61,61
