NAME,OVR,POT
Tomislav Piplica,62,72
Martin Hysky,60,75
Gregg Berhalter,74,82
Vragel da Silva,66,77
Laurentiu A. Reghecampf,68,79
Daniel Gunkel,61,73
Adebowale Ogungbure,62,75
Zsolt Löw,65,75
Youssef Mokhtari,71,80
Steffen Baumgart,65,75
Michael Thurk,67,78
Christian Beeck,72,77
Moussa Latoundji,65,75
Gunnar Berntsen,53,69
Adrian Iordache,62,76
Zoltán Szélesi,61,78
Rayk Schröder,63,75
Lars Jungnickel,61,71
Ronny Nikol,66,76
Benjamin Schöckel,57,67
André Thoms,52,65
Torsten Mattuschka,56,68
Björn Brunnemann,57,67
Tom Schikora,52,62
Norbert Meszaros,61,76
