NAME,OVR,POT
Jhonny Da Silva,59,66
Elvis Perlaza,66,69
Carlos Alberto Díaz,65,65
Diego Amaya,65,65
César Hinestroza,61,66
Camilo Ayala,65,65
Juan OrtizL,66,67
Cristian AlarcónL,56,64
Francisco Garcia,53,57
David Ferreira,69,69
Jhony Cano,65,69
Yovanny Arrechea,67,67
Pedro Chávez,61,61
Juan Niño,53,58
Elvis González,64,64
Carlos Abella,57,57
Anderson Plata,66,70
Denis GómezL,61,68
Omar Duarte,50,59
Cristhian Cangá,58,64
Jordín Soracá,57,65
Éder Castañeda,55,61
Arnol Palacios,53,60
Jefferson Lerma,64,72
