NAME,OVR,POT
Florent Perraud,55,62
Gary Bocaly,64,81
Joël Vencelas Kouassi,57,61
Aurélien Faivre,55,64
Kristijan Polovanec,55,62
Anthony Moura-Komenan,47,52
Elie Dohin,55,67
Mathieu Ligoule,49,57
Laurent Delchié,51,63
Zvominir Deranja,65,64
Ghislain Gimbert,60,68
Raphaël Livramento,61,62
Christian Potel,53,61
Maxime Brillault,57,64
Charles Kaboré,46,61
Teo Kardum,54,71
Khalifa Elhadj Ba,54,69
Lilian Astier,52,59
Jean-François Douence,57,57
Jimmy Behlow,50,59
Boubacar Djeedy Kébé,53,80
Mohamed Amine Dennoun,58,71
Rachid Benayen,60,64
