NAME,OVR,POT
Niki Mäenpää,66,73
Veli Lampi,65,74
Bart Biemans,65,69
Jan-Arie Van der Heijden,66,75
Arjan Swinkels,66,71
Marlon Pereira,62,67
Andreas Lasnik,65,71
Evgeniy Levchenko,69,76
Juha Hakola,66,77
Maceo Rigters,68,78
Rowin van Zaanen,66,72
Davino Verhulst,65,69
Josimar Lima,58,71
Junior Livramento,63,67
Niek Vossebelt,60,68
Lars Hutten,63,72
Gerson Sheotahul,64,70
Andreas Landgren,65,75
Giovanni Gravenbeek,59,66
Jasper Waalkens,62,71
Ricardo Ippel,62,72
Denis Halilovič,65,70
Harmen Kuperus,58,62
Pawel Wojciechowski,65,71
Danny Schenkel,64,69
