NAME,OVR,POT
Mirko Pigliacelli,62,75
Maicon,62,70
Daniel Adejo,66,69
Fabio Lucioni,65,70
Paolo Frascatore,58,66
Jacopo Dall'Oglio,60,67
Rodney Strasser,61,69
Antonino Barillà,68,72
Manuel Fischnaller,65,72
Alessandro Sbaffo,64,71
David Di Michele,67,67
Giovanni Zandrini,60,68
Federico Gerardi,64,68
Riccardo Ammirati,50,56
Giovanni Di Lorenzo,58,64
Sergio Contessa,59,64
Kristijan Ipša,63,65
Yves Simon Pambou,53,64
Marco Condemi,49,61
Mauro Coppolaro,54,72
Pawel Bochniewicz,52,68
Federico Caruso,51,71
Nicolao Dumitru,64,71
Valerio Foglio,62,62
Miguel Maza,60,72
Adriano,60,66
Francesco Perrone,49,63
Mattia Licastro,50,58
