NAME,OVR,POT
Jasmin Handanovic,67,70
Stefano Sacchetti,63,71
Simone Calori,53,57
Valerio Di Cesare,75,74
Cristian Altinier,66,67
Stefano Fiore,80,80
Manuel Spinale,51,54
Dario Passoni,67,68
Giorgio Lucenti,61,65
Alessandro Noselli,72,73
Giorgio Corona,75,77
Denis Godeas,72,74
Alessandro Doga,66,67
Mirko Bellodi,64,64
Stefano Mondini,59,67
Federico Rizzi,61,63
Filippo Cristante,72,72
Iacopo Balestri,70,74
Claudio Grauso,71,73
Luca Franchini,47,57
Gaetano Caridi,53,53
Emiliano Tarana,50,52
Fabrizio Avanzini,54,55
