NAME,OVR,POT
Moritz NicolasL,65,70
Florian Heister,63,66
Jamil SiebertL,62,75
Christoph Greger,65,70
Daniel Buballa,65,65
Kai Klefisch,67,74
Patrick Sontheimer,66,73
Marcel Risse,67,67
Simon Handle,66,66
Seok-ju Hong,61,69
David Philipp,63,72
Jeremias Lorch,65,67
M. Risso Amyn,63,74
Moritz Fritz,64,65
Maximilian Rossmann,64,67
Luca MarseilerL,64,67
Timmy Thiele,64,64
Federico Palacios Martínez,63,64
Niklas May,59,70
Ben Hompesch,56,70
Elias Bördner,59,74
Benjamin Hemcke,56,68
Alexander Höck,57,68
Patrick Koronkiewicz,63,63
Dario De Vita,57,66
Ilhan Altuntas,56,69
