NAME,OVR,POT
Javier Rojas,67,73
Diego Bejarano,71,71
Guitián,71,71
Jairo Quinteros,64,75
Roberto Carlos Fernández,64,75
Leonel Justiniano,66,66
Hernán Rodríguez,67,72
Erwin Saavedra,69,73
Granell,72,72
Bruno Miranda,63,64
Leonardo Ramos,71,71
Álvaro Rey,70,70
Diago Giménez,63,71
Juan José Orellana,67,74
Luis Gutiérrez,65,65
Rubén Cordano,66,74
Leonardo Vaca,65,68
John García,59,69
Carlos Adorno,58,73
César Menacho,64,75
Luis Ángel Flores,59,76
Kevin Salvatierra,65,80
Víctor Ábrego,63,69
José Herrera,53,76
Gabriel Villamíl,52,64
