NAME,OVR,POT
Nicolás Vikonis,74,74
Bryan Colula,65,66
Néstor Vidrio,67,67
Oswaldo Alanís,69,69
Nicolás Díaz,70,75
Roberto Meraz,68,77
Eduard Bello,73,74
Marco Fabián,71,71
Nicolás Benedetti,72,77
Brian Rubio,66,71
Gonzalo Sosa,70,70
Iván Moreno,67,71
Jorge Echave,66,66
Andrés Montaño,60,72
Ricardo Gutiérrez,56,61
Miguel Angel Sansores,66,66
Jorge Padilla,65,65
Gonzalo Freitas,66,66
Emilio Sánchez,64,65
Carlos Vargas,66,75
Rabello,69,70
Jesús Toyosi,65,65
Richard Rios,67,76
Salvador Rodríguez,58,70
Sagir Arce,58,70
Raúl Sandoval,60,69
Ricardo Rodríguez,53,66
Raul Camacho,57,69
