NAME,OVR,POT
Enrico Alfonso,67,67
Lorenzo Dickmann,72,75
Patryk Peda,60,70
Biagio Meccariello,69,69
Christian Dalle MuraL,62,77
Raffaele Celia,65,72
Luca ValzaniaL,69,72
Niccolò Zanellato,64,71
Alessandro Murgia,70,73
Andrea La MantiaL,70,70
Simone Rabbi,60,73
Ioannis Fetfatzidis,68,68
Marco VarnierL,67,74
Alberto Almici,66,66
Alessandro Tripaldelli,65,72
Alberto Pomini,64,64
Gabriele MonciniL,69,72
Fabio Maistro,69,75
Gabriel Resende BrazãoL,65,73
Alessandro Fiordaliso,61,69
Radja Nainggolan,74,74
Franco Zuculini,64,64
Nicola RautiL,67,76
Matteo Arena,53,61
Georgi Tunjov,58,72
Matteo Prati,54,70
Ayoub Abou,56,63
