NAME,OVR,POT
Luciano Pocrnjic,74,74
José San Román,69,69
Sebastián Domínguez,69,69
Fabricio Formiliano,66,71
Nehuén Paz,64,68
Juan Ignacio Sills,67,67
Facundo QuignonL,69,76
Joel Amoroso,65,65
Maximiliano Rodríguez,75,75
Mauro Formica,72,72
Ignacio Scocco,74,74
Víctor Figueroa,71,71
Eugenio Isnaldo,68,73
Jalil Elías,65,73
Germán VoborilL,72,72
Sebastián D'Angelo,64,65
Matías Tissera,58,66
Héctor Fertoli,65,74
Jacobo Mansilla,65,65
Sebastián PredigerL,69,69
Milton Valenzuela,60,75
Franco Escobar,65,73
Mauricio Tévez,66,77
Emiliano Franco,60,67
Joaquín Torres,58,69
Braian Rivero,57,67
