NAME,OVR,POT
Douglas,77,77
Falaye Sacko,77,82
Frederico Venâncio,75,78
Pedro Henrique,78,81
Florent Hanin,74,74
Pêpê,74,82
Lucas EvangelistaL,75,78
André André,76,76
Marcus Edwards,73,83
Bruno Duarte,69,76
Davidson,77,77
João Teixeira,75,75
Mikel Agu,74,77
Víctor García,72,75
Valeriy Bondarenko,66,71
Miguel Silva,74,79
Léo BonatiniL,72,75
Ola John,71,71
Rochinha,72,75
Denis Will PohaL,68,76
Jefferson Encada,63,71
André Almeida,64,75
João Pedro,64,73
Lucas Soares,61,68
Easah Suliman,57,68
Abou OuattaraL,64,80
Blati Touré,63,65
Alhassan Wakaso,73,74
Jhonatan,71,72
Elias Abouchabaka,62,73
