NAME,OVR,POT
Arnaldo Giménez,66,66
Maximiliano Ortiz,64,64
Santiago Echeverría,64,64
Alejandro Meleán,68,68
Carlos Áñez,64,65
Rodrigo Morales,63,63
Moisés Villarroel,64,75
Serginho,69,69
Cristian Chávez,69,69
Damián Lizio,69,69
Humberto Osorio,67,67
Ramiro Ballivián,66,66
Patricio Rodríguez,72,72
Cristhian Coimbra,64,64
Jorge Antonio Ortiz,64,64
Rodrigo Banegas,63,69
Rodrigo Vargas,65,66
Sebastián Reyes,60,65
Daniel Pérez,60,65
José Vargas,62,68
Edzon Pérez,64,64
Daniel Sandy,62,73
Fabio Díaz,55,73
Edgar Olivares,60,79
Teodoro Paredes,61,63
Matías Romero,56,72
Paul Arano,63,64
Gilbert Álvarez,65,65
Adriel Fernández,64,67
Ronny Montero,64,64
