NAME,OVR,POT
Giacomo Poluzzi,64,64
Marco Curto,63,72
Giovanni Zaro,64,64
Andrea Masiello,69,69
Alessandro CelliL,63,63
Filippo De Col,68,68
Fabian Tait,65,65
Luca BelardinelliL,62,71
Matteo Rover,63,69
Raphael Odogwu,62,62
Simone MazzocchiL,69,73
Joaquín Larrivey,73,73
Luca FiordilinoL,70,72
Mirko Carretta,68,68
Daniele Casiraghi,67,67
Stefano Minelli,62,64
Marco PompettiL,61,70
Filippo Berra,64,64
Nicholas Siega,67,67
Kévin Vinetot,64,64
Moustapha CisséL,63,80
Gabriel Lunetta,63,63
Simone Davi,61,68
Andrea Schiavone,65,65
Simon Harrasser,51,65
Shaka Mawuli Eklu,57,62
Marco Moscati,67,67
Andrea Giorgini,52,65
