NAME,OVR,POT
Giorgi Loria,71,71
Marius Bülter,67,68
Tobias Müller,67,71
Dennis Erdmann,68,68
Timo Perthel,68,68
Jan Kirchhoff,71,72
Charles Elie Laprevotte,65,68
Rico Preißinger,67,75
Philip Türpitz,69,69
Felix Lohkemper,66,73
Christian Beck,69,69
Romain BrégerieL,69,69
Aleksandar Ignjovski,69,69
Nico Hammann,67,67
Steffen Schäfer,67,70
Alexander Brunst,66,74
Marcel Costly,65,72
Björn Rother,68,74
Mario Seidel,61,69
Manfred Osei Kwadwo,64,69
Christopher Handke,66,66
Steven Lewerenz,67,67
Richard Weil,66,66
Tarek Chahed,64,72
Nils Butzen,67,68
Michel Niemeyer,68,76
Tim Kips,58,70
